,Source,Target,eType
19984,232497,117107,0
19985,232497,393170,0
19986,232497,1900341,0
19987,232497,2286725,0
19988,232497,384755,0
19989,232497,482076,0
19990,232497,965915,0
19991,232497,1165519,0
19992,232497,1168935,0
19993,232497,1622378,0
19994,232497,1907105,0
19995,232497,2188465,0
19996,232497,2410706,0
19997,1543218,176572,0
19998,1543218,580338,0
19999,1543218,686800,0
20000,1543218,761183,0
20001,1543218,766038,0
20002,1543218,865373,0
20003,1543218,901100,0
20004,1543218,921599,0
20005,1543218,1036725,0
20006,1543218,1040661,0
20007,1543218,1146140,0
20008,1543218,1191941,0
20009,1543218,1197637,0
20010,1543218,1429317,0
20011,1543218,1515002,0
20012,1543218,1964331,0
20013,1543218,2009901,0
20014,1543218,128098,0
20015,1543218,57368,0
20016,1543218,44462,0
20017,1543218,547462,0
20018,1543218,87333,0
20019,1543218,49890,0
20020,1543218,163308,0
20021,1543218,2144184,0
20022,1543218,130243,0
20023,1543218,91986,0
20024,1543218,148690,0
20025,1543218,38544,0
20026,1543218,1928241,0
20027,1543218,2052429,0
20028,1543218,101464,0
20029,1543218,2068977,0
20030,134204,21041,0
20031,134204,54228,0
20032,134204,73315,0
20033,134204,75487,0
20034,134204,152713,0
20035,134204,584091,0
20036,134204,1407164,0
20037,134204,1013957,0
20038,134204,179642,0
20039,134204,707195,0
20040,134204,175326,0
20041,134204,2124481,0
20042,134204,183474,0
20043,134204,109402,0
20044,134204,1398165,0
20045,134204,142422,0
20046,134204,109121,0
20047,134204,2025229,0
20048,134204,194723,0
20049,134204,118578,0
20050,134204,32104,0
20051,134204,142959,0
20052,134204,9796,0
20053,134204,158229,0
20054,134204,21496,0
20055,134204,89064,0
20056,134204,1924825,0
20057,134204,95685,0
20058,134204,2203151,0
20059,134204,1264086,0
20060,134204,615351,0
20061,134204,2074455,0
20062,2329666,42011,0
20063,2329666,238521,0
20064,2329666,407716,0
20065,2329666,411182,0
20066,2329666,466345,0
20067,2329666,832087,0
20068,2329666,906135,0
20069,2329666,934924,0
20070,2329666,1072641,0
20071,2329666,1097658,0
20072,2329666,1455940,0
20073,2329666,1469339,0
20074,2329666,1589517,0
20075,2329666,1601675,0
20076,2329666,1748191,0
20077,2329666,1796035,0
20078,2329666,2228206,0
20079,2329666,2241594,0
20080,2329666,2279307,0
20081,2329666,120726,0
20082,2329666,152857,0
20083,2329666,88922,0
20084,2329666,9084,0
20085,2329666,32104,0
20086,2329666,135150,0
20087,2329666,91688,0
20088,2329666,1225195,0
20089,2329666,220342,0
20090,2329666,2435525,0
20091,2329666,138316,0
20092,2329666,2080141,0
20093,2329666,1819099,0
20094,2329666,1774928,0
20095,2329666,1538427,0
20096,2329666,112903,0
20097,2329666,341570,0
20098,2329666,2401286,0
20099,2329666,107687,0
20100,2329666,1834554,0
20101,2329666,1451416,0
20102,2329666,1389137,0
20103,3143,2013258,0
20104,3143,195875,0
20105,3143,9358,0
20106,3143,129764,0
20107,3143,114900,0
20108,3143,151820,0
20109,3143,41259,0
20110,3143,135564,0
20111,3143,16110,0
20112,3143,3533,0
20113,3143,10548,0
20114,3143,11559,0
20115,3143,17253,0
20116,3143,149237,0
20117,3143,172048,0
20118,3143,184169,0
20119,3143,187163,0
20120,3143,1053264,0
20121,3143,2128561,0
20122,3143,2333933,0
20123,1969230,73114,0
20124,1969230,142138,0
20125,1969230,187040,0
20126,1969230,338170,0
20127,1969230,1373104,0
20128,1969230,71798,0
20129,1969230,119810,0
20130,1969230,190222,0
20131,1969230,31859,0
20132,1969230,106878,0
20133,1969230,215611,0
20134,1969230,116725,0
20135,1969230,182366,0
20136,1969230,2188531,0
20137,1969230,30490,0
20138,1969230,44249,0
20139,1969230,77510,0
20140,1969230,2181038,0
20141,166990,6330,0
20142,166990,7179,0
20143,166990,14944,0
20144,166990,21907,0
20145,166990,25612,0
20146,166990,25731,0
20147,166990,28036,0
20148,166990,48547,0
20149,166990,77510,0
20150,166990,80040,0
20151,166990,105343,0
20152,166990,113440,0
20153,166990,118710,0
20154,166990,123068,0
20155,166990,136363,0
20156,166990,143733,0
20157,166990,152232,0
20158,166990,156367,0
20159,166990,71495,0
20160,166990,10524,0
20161,166990,116680,0
20162,166990,57728,0
20163,166990,125491,0
20164,166990,18799,0
20165,166990,77274,0
20166,166990,65022,0
20167,166990,183919,0
20168,166990,186848,0
20169,166990,1195032,0
20170,166990,2283735,0
20171,166990,190113,0
20172,166990,201675,0
20173,166990,44249,0
20174,166990,188363,0
20175,166990,190125,0
20176,166990,1591437,0
20177,166990,1887249,0
20178,166990,161280,0
20179,166990,168248,0
20180,166990,175242,0
20181,166990,183618,0
20182,166990,407839,0
20183,166990,671768,0
20184,166990,1261609,0
20185,166990,1685852,0
20186,101464,10027,0
20187,101464,12477,0
20188,101464,16681,0
20189,101464,44914,0
20190,101464,52543,0
20191,101464,62494,0
20192,101464,76561,0
20193,101464,77276,0
20194,101464,85465,0
20195,101464,1568176,0
20196,101464,1894947,0
20197,101464,32104,0
20198,101464,892644,0
20199,101464,146911,0
20200,101464,152857,0
20201,101464,2220164,0
20202,101464,188945,0
20203,101464,9796,0
20204,101464,152068,0
20205,101464,196583,0
20206,101464,225347,0
20207,101464,2052429,0
20208,101464,213512,0
20209,101464,153407,0
20210,101464,90705,0
20211,101464,115342,0
20212,101464,183474,0
20213,101464,173407,0
20214,101464,119810,0
20215,101464,107060,0
20216,101464,1348875,0
20217,101464,112749,0
20218,101464,91986,0
20219,101464,10524,0
20220,101464,161702,0
20221,101464,95685,0
20222,101464,48745,0
20223,101464,196554,0
20224,101464,190275,0
20225,101464,117983,0
20226,101464,118791,0
20227,101464,120726,0
20228,101464,163308,0
20229,101464,142125,0
20230,101464,142204,0
20231,101464,159149,0
20232,101464,193312,0
20233,101464,216441,0
20234,101464,354784,0
20235,101464,425244,0
20236,101464,446075,0
20237,101464,457466,0
20238,101464,632830,0
20239,101464,662050,0
20240,101464,761183,0
20241,101464,762293,0
20242,101464,921599,0
20243,101464,1036725,0
20244,101464,1163180,0
20245,101464,1353561,0
20246,101464,1471405,0
20247,101464,1513964,0
20248,101464,1783236,0
20249,101464,1790645,0
20250,101464,1920426,0
20251,101464,2160078,0
20252,134242,44186,0
20253,134242,77276,0
20254,134242,186307,0
20255,134242,498699,0
20256,134242,1630300,0
20257,134242,186848,0
20258,134242,106878,0
20259,134242,27145,0
20260,134242,107060,0
20261,134242,65012,0
20262,134242,95847,0
20263,134242,81830,0
20264,134242,182366,0
20265,134242,71798,0
20266,134242,889472,0
20267,134242,151698,0
20268,134242,1296979,0
20269,134242,1271213,0
20270,134242,135969,0
20271,134242,142204,0
20272,134242,704362,0
20273,134242,772444,0
20274,134242,851950,0
20275,134242,872479,0
20276,134242,1217883,0
20277,134242,1237835,0
20278,134242,1500475,0
20279,134242,1996563,0
20280,35948,3363,0
20281,35948,6841,0
20282,35948,12309,0
20283,35948,81830,0
20284,35948,2011879,0
20285,35948,227092,0
20286,35948,182270,0
20287,35948,947305,0
20288,35948,116909,0
20289,35948,2359048,0
20290,35948,1217883,0
20291,35948,160098,0
20292,35948,487260,0
20293,35948,212946,0
20294,35948,1891372,0
20295,35948,1990985,0
20296,35948,1428731,0
20297,35948,796601,0
20298,35948,194705,0
20299,35948,109402,0
20300,35948,1172458,0
20301,35948,163770,0
20302,35948,196093,0
20303,35948,32104,0
20304,35948,142422,0
20305,35948,95200,0
20306,35948,2352594,0
20307,35948,975117,0
20308,35948,41886,0
20309,35948,1217061,0
20310,35948,77989,0
20311,35948,1760091,0
20312,35948,1630290,0
20313,35948,1858364,0
20314,35948,280145,0
20315,35948,651543,0
20316,35948,775633,0
20317,35948,958461,0
20318,35948,1039231,0
20319,35948,1471652,0
20320,35948,1683579,0
20321,35948,1781148,0
20322,35948,1872323,0
20323,35948,2154912,0
20324,35948,2232928,0
20325,494708,9084,0
20326,494708,20518,0
20327,494708,21370,0
20328,494708,50919,0
20329,494708,54550,0
20330,494708,62968,0
20331,494708,95173,0
20332,494708,95195,0
20333,494708,120726,0
20334,494708,127325,0
20335,494708,134402,0
20336,494708,149237,0
20337,494708,154303,0
20338,494708,180298,0
20339,494708,184169,0
20340,494708,185916,0
20341,494708,214118,0
20342,494708,239025,0
20343,494708,252383,0
20344,494708,257302,0
20345,494708,289561,0
20346,494708,477417,0
20347,494708,118791,0
20348,494708,152857,0
20349,494708,190275,0
20350,494708,883497,0
20351,494708,119810,0
20352,494708,188075,0
20353,494708,23158,0
20354,494708,235107,0
20355,494708,1120315,0
20356,494708,177856,0
20357,494708,173407,0
20358,494708,112749,0
20359,494708,196583,0
20360,494708,135150,0
20361,494708,2015179,0
20362,494708,90705,0
20363,494708,173648,0
20364,494708,177495,0
20365,494708,142422,0
20366,494708,107060,0
20367,494708,109402,0
20368,494708,1599739,0
20369,494708,585646,0
20370,494708,1784500,0
20371,494708,1484140,0
20372,494708,2205533,0
20373,494708,1161906,0
20374,494708,813620,0
20375,494708,879259,0
20376,494708,889900,0
20377,494708,1053264,0
20378,494708,1155605,0
20379,494708,1834848,0
20380,494708,1842088,0
20381,494708,2007008,0
20382,494708,2128561,0
20383,494708,2285537,0
20384,134263,109121,0
20385,953464,136219,0
20386,953464,182040,0
20387,953464,1155944,0
20388,953464,1878708,0
20389,953464,126740,0
20390,953464,1940607,0
20391,953464,2074442,0
20392,953464,1796035,0
20393,953464,466345,0
20394,953464,83908,0
20395,3191,89064,0
20396,3191,174222,0
20397,3191,90228,0
20398,3191,142959,0
20399,3191,145115,0
20400,3191,20969,0
20401,3191,10109,0
20402,1641598,51399,0
20403,1641598,60044,0
20404,1641598,72758,0
20405,1641598,146077,0
20406,1641598,152305,0
20407,1641598,175532,0
20408,1641598,200842,0
20409,1641598,202146,0
20410,1641598,900966,0
20411,1641598,913981,0
20412,1641598,1527588,0
20413,1641598,42802,0
20414,1641598,2308404,0
20415,1641598,1918281,0
20416,1641598,53841,0
20417,1641598,1797203,0
20418,1641598,2280969,0
20419,1641598,204502,0
20420,1641598,32104,0
20421,1641598,186610,0
20422,1641598,109121,0
20423,1641598,2181355,0
20424,1641598,2379253,0
20425,1641598,370735,0
20426,1641598,1450063,0
20427,1543295,149889,0
20428,1543295,151332,0
20429,1543295,388161,0
20430,1543295,835014,0
20431,1543295,7554,0
20432,1543295,84680,0
20433,1543295,87117,0
20434,1543295,102240,0
20435,1543295,2007321,0
20436,1543295,23563,0
20437,1543295,196583,0
20438,1543295,2276051,0
20439,1543295,2139492,0
20440,1543295,171995,0
20441,1543295,36037,0
20442,1543295,95121,0
20443,1543295,2313794,0
20444,1543295,93616,0
20445,1543295,5784,0
20446,1543295,202694,0
20447,1543295,498968,0
20448,1543295,2276776,0
20449,1543295,2430360,0
20450,1543295,74338,0
20451,1543295,1989464,0
20452,1543295,1502122,0
20453,1543295,619130,0
20454,1543295,903823,0
20455,1543295,74426,0
20456,1543295,140995,0
20457,1543295,48745,0
20458,1543295,150186,0
20459,1543295,10883,0
20460,1543295,89051,0
20461,1543295,993836,0
20462,1543295,121914,0
20463,1543295,2433154,0
20464,1543295,1011878,0
20465,3200,136613,0
20466,3200,89064,0
20467,3200,3774,0
20468,3200,174222,0
20469,3200,75508,0
20470,3200,142959,0
20471,3200,139861,0
20472,3200,74388,0
20473,3200,2269457,0
20474,3200,47373,0
20475,3200,20969,0
20476,3200,89862,0
20477,3200,14683,0
20478,3200,113219,0
20479,3200,52036,0
20480,3200,16843,0
20481,3200,173407,0
20482,3200,2434611,0
20483,3200,154986,0
20484,3200,9279,0
20485,3200,117147,0
20486,3200,796053,0
20487,3200,692908,0
20488,3200,585176,0
20489,3200,2191711,0
20490,3200,116909,0
20491,3200,1651776,0
20492,3200,279399,0
20493,3200,85120,0
20494,3200,470437,0
20495,2329749,58881,0
20496,2329749,63720,0
20497,2329749,65360,0
20498,2329749,69647,0
20499,2329749,84642,0
20500,2329749,88782,0
20501,2329749,94819,0
20502,2329749,101805,0
20503,2329749,115262,0
20504,2329749,148690,0
20505,2329749,163471,0
20506,2329749,189342,0
20507,2329749,190403,0
20508,2329749,214975,0
20509,2329749,225625,0
20510,2329749,360437,0
20511,2329749,370430,0
20512,2329749,389745,0
20513,2329749,780145,0
20514,2329749,862237,0
20515,2329749,968639,0
20516,2329749,1020139,0
20517,2329749,1108841,0
20518,2329749,1130716,0
20519,2329749,1796582,0
20520,2329749,1948139,0
20521,2329749,2203029,0
20522,2329749,2222552,0
20523,2329749,2267363,0
20524,2329749,2308488,0
20525,2329749,2420691,0
20526,2329749,103431,0
20527,2329749,7863,0
20528,2329749,54550,0
20529,2329749,152857,0
20530,2329749,954990,0
20531,2329749,32104,0
20532,2329749,40440,0
20533,2329749,1239421,0
20534,2329749,44914,0
20535,2329749,119810,0
20536,2329749,50576,0
20537,2329749,193346,0
20538,2329749,138316,0
20539,2329749,146911,0
20540,2329749,87333,0
20541,2329749,154215,0
20542,2329749,1460644,0
20543,2329749,1420917,0
20544,2329749,490216,0
20545,2329749,2226328,0
20546,2329749,1406632,0
20547,2329749,79987,0
20548,2329749,163308,0
20549,2329749,115342,0
20550,2329749,5583,0
20551,2329749,91986,0
20552,2329749,118791,0
20553,2329749,135564,0
20554,35989,1742998,0
20555,35989,904006,0
20556,35989,1629561,0
20557,35989,114631,0
20558,35989,72437,0
20559,35989,2253594,0
20560,35989,14841,0
20561,35989,157265,0
20562,35989,9796,0
20563,35989,48745,0
20564,35989,1620314,0
20565,35989,212510,0
20566,35989,97968,0
20567,35989,118361,0
20568,35989,332288,0
20569,35989,41501,0
20570,35989,53716,0
20571,35989,1347971,0
20572,1150118,93616,0
20573,1150118,150114,0
20574,1150118,151332,0
20575,1150118,7554,0
20576,1150118,171995,0
20577,1150118,2276051,0
20578,1150118,1676571,0
20579,1150118,1463615,0
20580,1150118,89051,0
20581,1150118,36037,0
20582,1150118,278807,0
20583,1150118,74338,0
20584,1150118,1380992,0
20585,1150118,1920218,0
20586,2296998,87117,0
20587,1182892,52333,0
20588,1182892,1183897,0
20589,1182892,1846389,0
20590,1182892,1751616,0
20591,1182892,516849,0
20592,1182892,1404032,0
20593,1150131,95685,0
20594,1150131,9796,0
20595,1150131,74426,0
20596,1150131,2437485,0
20597,1150131,2342084,0
20598,1150131,201711,0
20599,1150131,233946,0
20600,1150131,612815,0
20601,1150131,57368,0
20602,1150131,1005394,0
20603,1150131,782408,0
20604,1150131,1680052,0
20605,1150131,1572137,0
20606,1150131,750123,0
20607,1150131,1701670,0
20608,1150131,93568,0
20609,1150131,494969,0
20610,1150131,727947,0
20611,1150131,484201,0
20612,1150131,152068,0
20613,1150131,1558733,0
20614,1150131,1435678,0
20615,1150131,219592,0
20616,1150131,2356493,0
20617,1150131,566658,0
20618,1150131,1688208,0
20619,1150131,188945,0
20620,1150131,946544,0
20621,953524,585176,0
20622,953524,796053,0
20623,953524,1743053,0
20624,953524,1695556,0
20625,953524,2414154,0
20626,953524,2191711,0
20627,953524,2315110,0
20628,953524,374219,0
20629,953524,116909,0
20630,953524,1011612,0
20631,1805505,82835,0
20632,1805505,90324,0
20633,1805505,94716,0
20634,1805505,129584,0
20635,1805505,148868,0
20636,1805505,149191,0
20637,1805505,213512,0
20638,1805505,446238,0
20639,1805505,618031,0
20640,1805505,660918,0
20641,1805505,906431,0
20642,1805505,917301,0
20643,1805505,71798,0
20644,1805505,176151,0
20645,1805505,182366,0
20646,1805505,109121,0
20647,1805505,8692,0
20648,1805505,679167,0
20649,1805505,56233,0
20650,1805505,119810,0
20651,1805505,83258,0
20652,1805505,56465,0
20653,1805505,137616,0
20654,1805505,23643,0
20655,1805505,1308861,0
20656,1805505,32104,0
20657,1805505,1437978,0
20658,1805505,1981222,0
20659,1805505,1984010,0
20660,1805505,2027784,0
20661,36037,7554,0
20662,36037,8645,0
20663,36037,9411,0
20664,36037,9571,0
20665,36037,10883,0
20666,36037,14855,0
20667,36037,18369,0
20668,36037,19446,0
20669,36037,20192,0
20670,36037,20390,0
20671,36037,22035,0
20672,36037,23158,0
20673,36037,25731,0
20674,36037,26151,0
20675,36037,28036,0
20676,36037,84680,0
20677,36037,87117,0
20678,36037,115556,0
20679,36037,75096,0
20680,36037,571178,0
20681,36037,57300,0
20682,36037,54133,0
20683,36037,200076,0
20684,36037,1316473,0
20685,36037,178800,0
20686,36037,74338,0
20687,36037,1112879,0
20688,36037,726368,0
20689,36037,1216246,0
20690,36037,1217416,0
20691,36037,365841,0
20692,36037,163311,0
20693,36037,93334,0
20694,36037,969150,0
20695,36037,1920054,0
20696,36037,157921,0
20697,36037,185541,0
20698,36037,2281428,0
20699,36037,1963097,0
20700,36037,2007321,0
20701,36037,87223,0
20702,36037,1950065,0
20703,36037,275540,0
20704,36037,227622,0
20705,36037,206473,0
20706,36037,1717574,0
20707,36037,135495,0
20708,36037,81401,0
20709,36037,120226,0
20710,36037,39944,0
20711,36037,150186,0
20712,36037,389446,0
20713,36037,48745,0
20714,36037,152857,0
20715,36037,115977,0
20716,36037,156311,0
20717,36037,1721771,0
20718,36037,61252,0
20719,36037,32104,0
20720,36037,1559698,0
20721,36037,9796,0
20722,36037,2280501,0
20723,36037,1291896,0
20724,36037,1985126,0
20725,36037,151332,0
20726,36037,207123,0
20727,36037,43725,0
20728,36037,161762,0
20729,36037,190275,0
20730,36037,87286,0
20731,36037,161702,0
20732,36037,10524,0
20733,36037,112878,0
20734,36037,90800,0
20735,36037,140995,0
20736,36037,4065,0
20737,36037,8549,0
20738,36037,37561,0
20739,36037,177495,0
20740,36037,1380992,0
20741,36037,152787,0
20742,36037,155474,0
20743,36037,116411,0
20744,36037,93616,0
20745,36037,95121,0
20746,36037,171995,0
20747,36037,89051,0
20748,36037,74426,0
20749,36037,149889,0
20750,36037,115999,0
20751,36037,2313794,0
20752,36037,1011878,0
20753,36037,102204,0
20754,36037,38645,0
20755,36037,1989464,0
20756,36037,102240,0
20757,36037,2430360,0
20758,36037,993836,0
20759,36037,138196,0
20760,36037,234953,0
20761,36037,2276051,0
20762,36037,856649,0
20763,36037,196583,0
20764,36037,213400,0
20765,36037,191760,0
20766,36037,36716,0
20767,36037,38572,0
20768,36037,38743,0
20769,36037,56577,0
20770,36037,61614,0
20771,36037,77274,0
20772,36037,81873,0
20773,36037,89670,0
20774,36037,116117,0
20775,36037,122176,0
20776,36037,123741,0
20777,36037,126740,0
20778,36037,127733,0
20779,36037,127844,0
20780,36037,136249,0
20781,36037,160910,0
20782,36037,172914,0
20783,36037,173443,0
20784,36037,173667,0
20785,36037,175572,0
20786,36037,180463,0
20787,36037,183668,0
20788,36037,185848,0
20789,36037,191321,0
20790,36037,194591,0
20791,36037,202694,0
20792,36037,221167,0
20793,36037,249521,0
20794,36037,276981,0
20795,36037,283473,0
20796,36037,336236,0
20797,36037,388161,0
20798,36037,412385,0
20799,36037,495262,0
20800,36037,532931,0
20801,36037,534704,0
20802,36037,541007,0
20803,36037,543538,0
20804,36037,548442,0
20805,36037,561857,0
20806,36037,562454,0
20807,36037,619130,0
20808,36037,728666,0
20809,36037,733765,0
20810,36037,750123,0
20811,36037,757316,0
20812,36037,813088,0
20813,36037,835014,0
20814,36037,936039,0
20815,36037,946945,0
20816,36037,1007411,0
20817,36037,1022730,0
20818,36037,1026813,0
20819,36037,1038241,0
20820,36037,1089837,0
20821,36037,1111748,0
20822,36037,1178352,0
20823,36037,1191770,0
20824,36037,1191797,0
20825,36037,1209727,0
20826,36037,1385121,0
20827,36037,1416219,0
20828,36037,1492477,0
20829,36037,1502122,0
20830,36037,1503443,0
20831,36037,1515890,0
20832,36037,1545142,0
20833,36037,1562890,0
20834,36037,1623931,0
20835,36037,1654399,0
20836,36037,1712581,0
20837,36037,1722920,0
20838,36037,1741600,0
20839,36037,1774493,0
20840,36037,1778553,0
20841,36037,1816932,0
20842,36037,1850477,0
20843,36037,1855792,0
20844,36037,1874062,0
20845,36037,1906960,0
20846,36037,1920218,0
20847,36037,1931797,0
20848,36037,1941122,0
20849,36037,1986313,0
20850,36037,2026082,0
20851,36037,2093987,0
20852,36037,2115601,0
20853,36037,2118786,0
20854,36037,2119035,0
20855,36037,2157062,0
20856,36037,2187607,0
20857,36037,2188465,0
20858,36037,2212546,0
20859,36037,2215431,0
20860,36037,2267363,0
20861,36037,2287962,0
20862,36037,2319768,0
20863,36037,2325771,0
20864,36037,2335419,0
20865,36037,2344580,0
20866,36037,2364053,0
20867,36037,2368389,0
20868,36037,2396891,0
20869,36037,2398167,0
20870,36037,2448567,0
20871,1084613,45994,0
20872,1084613,161702,0
20873,1084613,207123,0
20874,1084613,482076,0
20875,1084613,1013759,0
20876,1084613,2026082,0
20877,1084613,157265,0
20878,1084613,152857,0
20879,1084613,1205745,0
20880,1084613,1307334,0
20881,1084613,1320804,0
20882,330949,83908,0
20883,330949,75948,0
20884,330949,81401,0
20885,330949,171995,0
20886,330949,126740,0
20887,330949,1874868,0
20888,330949,105263,0
20889,330949,750123,0
20890,330949,188945,0
20891,330949,1569342,0
20892,330949,443444,0
20893,330949,1577849,0
20894,330949,320241,0
20895,330949,494969,0
20896,330949,31399,0
20897,330949,10027,0
20898,330949,848965,0
20899,1182923,816716,0
20900,1182923,221354,0
20901,1182923,152713,0
20902,724175,48490,0
20903,724175,58161,0
20904,724175,124755,0
20905,724175,150114,0
20906,724175,156516,0
20907,724175,382486,0
20908,724175,383220,0
20909,724175,405079,0
20910,724175,562384,0
20911,724175,1284150,0
20912,724175,913081,0
20913,724175,1677962,0
20914,724175,884462,0
20915,724175,148864,0
20916,724175,117502,0
20917,724175,1357357,0
20918,724175,127733,0
20919,724175,1687668,0
20920,724175,2169454,0
20921,724175,53716,0
20922,724175,1684376,0
20923,724175,940614,0
20924,724175,1876735,0
20925,724175,1880332,0
20926,724175,1398739,0
20927,724175,118907,0
20928,724175,762499,0
20929,724175,772516,0
20930,724175,1471313,0
20931,724175,2411965,0
20932,2362581,22587,0
20933,2362581,87681,0
20934,2362581,90169,0
20935,2362581,179305,0
20936,2362581,200376,0
20937,2362581,290274,0
20938,2362581,366985,0
20939,2362581,540096,0
20940,2362581,1202501,0
20941,2362581,1290523,0
20942,2362581,1318907,0
20943,2362581,1529636,0
20944,2362581,1697719,0
20945,2362581,1715664,0
20946,2362581,1826993,0
20947,2362581,2190501,0
20948,2362581,2201579,0
20949,2362581,146077,0
20950,2362581,2406397,0
20951,3295,172041,0
20952,3295,83455,0
20953,3295,9279,0
20954,3295,152857,0
20955,3295,37561,0
20956,3295,466345,0
20957,3295,2023198,0
20958,3295,421782,0
20959,3295,496960,0
20960,3295,1512558,0
20961,625887,4065,0
20962,625887,8307,0
20963,625887,161762,0
20964,625887,182331,0
20965,625887,61275,0
20966,625887,172981,0
20967,199915,96694,0
20968,199915,169529,0
20969,199915,261396,0
20970,199915,376877,0
20971,199915,1823436,0
20972,199915,32104,0
20973,199915,1236628,0
20974,199915,1227668,0
20975,199915,1482984,0
20976,199915,1557897,0
20977,1445103,5825,0
20978,1445103,74244,0
20979,1445103,92848,0
20980,1445103,116682,0
20981,1445103,130243,0
20982,1445103,136739,0
20983,1445103,191623,0
20984,1445103,327008,0
20985,1445103,356032,0
20986,1445103,377980,0
20987,1445103,703793,0
20988,1445103,836740,0
20989,1445103,990217,0
20990,1445103,1009075,0
20991,1445103,1107303,0
20992,1445103,1113367,0
20993,1445103,1163180,0
20994,1445103,1433770,0
20995,1445103,44914,0
20996,1445103,97317,0
20997,1445103,91986,0
20998,1445103,2018966,0
20999,1445103,1866932,0
21000,1445103,1880522,0
21001,1445103,2079851,0
21002,1445103,2415765,0
21003,1445103,1857430,0
21004,1445103,2002739,0
21005,134387,10776,0
21006,134387,18799,0
21007,134387,21551,0
21008,134387,36133,0
21009,134387,87286,0
21010,134387,116221,0
21011,134387,118710,0
21012,134387,124926,0
21013,134387,1141998,0
21014,134387,310478,0
21015,134387,276028,0
21016,134387,109121,0
21017,134387,2379946,0
21018,134387,7179,0
21019,134387,2388811,0
21020,134387,278949,0
21021,134387,125491,0
21022,134387,2090488,0
21023,134387,1752963,0
21024,134387,56233,0
21025,134387,23563,0
21026,134387,71495,0
21027,134387,175572,0
21028,134387,2331994,0
21029,134387,1716298,0
21030,134387,2124874,0
21031,134387,932917,0
21032,134387,159187,0
21033,134387,1316473,0
21034,396531,57851,0
21035,396531,5825,0
21036,396531,1159512,0
21037,396531,1996308,0
21038,396531,1589517,0
21039,396531,581038,0
21040,396531,204502,0
21041,396531,810294,0
21042,396531,190275,0
21043,396531,58466,0
21044,396531,120726,0
21045,396531,2056803,0
21046,396531,257302,0
21047,396531,2205533,0
21048,396531,54550,0
21049,396531,291278,0
21050,396531,216695,0
21051,396531,2180678,0
21052,396531,2387876,0
21053,396531,95195,0
21054,396531,1161906,0
21055,396531,62968,0
21056,396531,740011,0
21057,134402,4059,0
21058,134402,9084,0
21059,134402,12309,0
21060,134402,13755,0
21061,134402,21333,0
21062,134402,21370,0
21063,134402,23158,0
21064,134402,28487,0
21065,134402,37561,0
21066,134402,37784,0
21067,134402,41360,0
21068,134402,44914,0
21069,134402,50576,0
21070,134402,52204,0
21071,134402,53255,0
21072,134402,54550,0
21073,134402,56621,0
21074,134402,70081,0
21075,134402,73354,0
21076,134402,76561,0
21077,134402,76676,0
21078,134402,77814,0
21079,134402,83455,0
21080,134402,85465,0
21081,134402,88922,0
21082,134402,95195,0
21083,134402,109121,0
21084,134402,110085,0
21085,134402,115977,0
21086,134402,117643,0
21087,134402,118791,0
21088,134402,127325,0
21089,134402,152857,0
21090,134402,185651,0
21091,134402,138316,0
21092,134402,146740,0
21093,134402,32104,0
21094,134402,2279548,0
21095,134402,1571790,0
21096,134402,585646,0
21097,134402,135150,0
21098,134402,2170972,0
21099,134402,228358,0
21100,134402,1556425,0
21101,134402,761441,0
21102,134402,91986,0
21103,134402,157288,0
21104,134402,128883,0
21105,134402,9796,0
21106,134402,147880,0
21107,134402,175124,0
21108,134402,5583,0
21109,134402,57728,0
21110,134402,1762892,0
21111,134402,221354,0
21112,134402,137616,0
21113,134402,186457,0
21114,134402,192703,0
21115,134402,140854,0
21116,134402,193346,0
21117,134402,1421887,0
21118,134402,153251,0
21119,134402,130546,0
21120,134402,109402,0
21121,134402,134450,0
21122,134402,112749,0
21123,134402,142959,0
21124,134402,37085,0
21125,134402,142422,0
21126,134402,16681,0
21127,134402,119810,0
21128,134402,74388,0
21129,134402,2083627,0
21130,134402,1938931,0
21131,134402,1745625,0
21132,134402,1978890,0
21133,134402,979947,0
21134,134402,1485251,0
21135,134402,1538427,0
21136,134402,888727,0
21137,134402,1012465,0
21138,134402,214975,0
21139,134402,91688,0
21140,134402,223428,0
21141,134402,1788274,0
21142,134402,152727,0
21143,134402,1337860,0
21144,134402,136914,0
21145,134402,148660,0
21146,134402,154317,0
21147,134402,158877,0
21148,134402,167701,0
21149,134402,188008,0
21150,134402,188979,0
21151,134402,191440,0
21152,134402,191703,0
21153,134402,292953,0
21154,134402,303980,0
21155,134402,378947,0
21156,134402,389478,0
21157,134402,412559,0
21158,134402,457427,0
21159,134402,541026,0
21160,134402,578351,0
21161,134402,604820,0
21162,134402,644694,0
21163,134402,649980,0
21164,134402,712634,0
21165,134402,772909,0
21166,134402,818617,0
21167,134402,883497,0
21168,134402,1080362,0
21169,134402,1158452,0
21170,134402,1206915,0
21171,134402,1361430,0
21172,134402,1368111,0
21173,134402,1375682,0
21174,134402,1451403,0
21175,134402,1567345,0
21176,134402,1584091,0
21177,134402,1612649,0
21178,134402,1644367,0
21179,134402,1780298,0
21180,134402,1785223,0
21181,134402,1796035,0
21182,134402,1811052,0
21183,134402,1843814,0
21184,134402,1872711,0
21185,134402,1907371,0
21186,134402,1920227,0
21187,134402,1929906,0
21188,134402,1930934,0
