,Source,Target,eType
6845,123,438,0
6846,123,41,0
6847,123,115,0
6848,123,251,0
6849,123,169,0
6850,123,337,0
6851,123,681,0
6852,123,116,0
6853,123,96,0
6854,123,455,0
6855,123,180,0
6856,123,420,0
6857,123,450,0
6858,123,31,0
6859,123,95,0
6860,123,302,0
6861,123,275,0
6862,123,900,0
6863,123,170,0
6864,123,165,0
6865,123,339,0
6866,123,987,0
6867,123,411,0
6868,124,125,0
6869,124,64,0
6870,124,124,0
6871,124,404,0
6872,124,708,0
6873,124,424,0
6874,124,45,0
6875,124,371,0
6876,124,99,0
6877,124,282,0
6878,124,429,0
6879,124,592,0
6880,124,354,0
6881,124,98,0
6882,124,97,0
6883,124,353,0
6884,124,323,0
6885,124,618,0
6886,124,640,0
6887,124,768,0
6888,124,100,0
6889,124,662,0
6890,124,101,0
6891,124,185,0
6892,124,139,0
6893,124,706,0
6894,124,166,0
6895,124,405,0
6896,124,892,0
6897,124,300,0
6898,124,173,0
6899,124,896,0
6900,124,142,0
6901,124,513,0
6902,124,335,0
6903,125,353,0
6904,125,125,0
6905,125,5,0
6906,125,283,0
6907,125,98,0
6908,125,62,0
6909,125,404,0
6910,125,100,0
6911,125,354,0
6912,125,708,0
6913,125,97,0
6914,125,371,0
6915,125,323,0
6916,125,618,0
6917,125,640,0
6918,125,99,0
6919,125,101,0
6920,125,142,0
6921,125,937,0
6922,125,166,0
6923,125,15,0
6924,125,124,0
6925,125,768,0
6926,125,424,0
6927,126,13,0
6928,126,211,0
6929,126,286,0
6930,126,58,0
6931,126,126,0
6932,126,586,0
6933,126,552,0
6934,126,208,0
6935,126,271,0
6936,126,137,0
6937,126,55,0
6938,126,723,0
6939,126,698,0
6940,126,138,0
6941,126,56,0
6942,126,411,0
6943,126,174,0
6944,126,2,0
6945,126,57,0
6946,126,6,0
6947,126,812,0
6948,126,285,0
6949,126,131,0
6950,126,63,0
6951,126,54,0
6952,127,128,0
6953,127,129,0
6954,127,130,0
6955,127,318,0
6956,127,21,0
6957,127,20,0
6958,127,189,0
6959,127,37,0
6960,127,105,0
6961,127,160,0
6962,127,22,0
6963,127,92,0
6964,127,1,0
6965,127,169,0
6966,127,107,0
6967,127,377,0
6968,127,227,0
6969,127,533,0
6970,127,36,0
6971,127,613,0
6972,128,86,0
6973,128,62,0
6974,128,205,0
6975,128,128,0
6976,128,197,0
6977,128,51,0
6978,128,41,0
6979,128,129,0
6980,128,28,0
6981,128,593,0
6982,128,474,0
6983,128,371,0
6984,128,114,0
6985,128,16,0
6986,128,256,0
6987,128,165,0
6988,128,42,0
6989,128,64,0
6990,128,143,0
6991,128,167,0
6992,128,283,0
6993,128,365,0
6994,128,207,0
6995,128,526,0
6996,128,215,0
6997,128,378,0
6998,128,196,0
6999,128,166,0
7000,128,200,0
7001,128,160,0
7002,128,107,0
7003,128,94,0
7004,128,201,0
7005,128,21,0
7006,128,133,0
7007,128,340,0
7008,128,169,0
7009,128,367,0
7010,128,63,0
7011,128,95,0
7012,128,155,0
7013,128,405,0
7014,128,346,0
7015,128,434,0
7016,128,363,0
7017,128,206,0
7018,128,280,0
7019,128,82,0
7020,128,172,0
7021,128,93,0
7022,128,820,0
7023,128,218,0
7024,128,249,0
7025,128,15,0
7026,128,362,0
7027,128,183,0
7028,128,199,0
7029,128,35,0
7030,128,157,0
7031,128,79,0
7032,128,53,0
7033,128,220,0
7034,128,214,0
7035,128,327,0
7036,128,486,0
7037,128,105,0
7038,128,44,0
7039,128,30,0
7040,128,290,0
7041,128,36,0
7042,128,106,0
7043,128,576,0
7044,128,420,0
7045,128,118,0
7046,128,1,0
7047,128,81,0
7048,128,116,0
7049,128,419,0
7050,128,204,0
7051,128,388,0
7052,128,23,0
7053,128,5,0
7054,128,557,0
7055,128,6,0
7056,128,210,0
7057,128,734,0
7058,128,13,0
7059,128,203,0
7060,128,152,0
7061,128,27,0
7062,128,494,0
7063,128,343,0
7064,128,430,0
7065,128,917,0
7066,128,11,0
7067,128,377,0
7068,128,940,0
7069,128,295,0
7070,128,445,0
7071,128,121,0
7072,128,900,0
7073,128,209,0
7074,128,87,0
7075,128,932,0
7076,128,974,0
7077,128,607,0
7078,128,955,0
7079,128,14,0
7080,128,490,0
7081,128,52,0
7082,129,183,0
7083,129,270,0
7084,129,278,0
7085,129,294,0
7086,129,168,0
7087,129,114,0
7088,129,365,0
7089,129,450,0
7090,129,172,0
7091,129,493,0
7092,129,256,0
7093,129,486,0
7094,129,458,0
7095,129,600,0
7096,129,128,0
7097,129,585,0
7098,129,572,0
7099,129,413,0
7100,129,211,0
7101,129,371,0
7102,129,169,0
7103,129,495,0
7104,129,329,0
7105,129,249,0
7106,129,343,0
7107,129,568,0
7108,129,130,0
7109,129,434,0
7110,129,180,0
7111,129,41,0
7112,129,115,0
7113,129,173,0
7114,129,290,0
7115,129,42,0
7116,129,165,0
7117,129,401,0
7118,129,129,0
7119,129,93,0
7120,129,542,0
7121,129,62,0
7122,129,280,0
7123,129,526,0
7124,129,426,0
7125,129,53,0
7126,129,133,0
7127,129,232,0
7128,129,440,0
7129,129,14,0
7130,129,403,0
7131,129,292,0
7132,129,35,0
7133,129,291,0
7134,129,46,0
7135,129,63,0
7136,129,296,0
7137,129,714,0
7138,129,212,0
7139,129,623,0
7140,129,275,0
7141,129,346,0
7142,129,47,0
7143,129,405,0
7144,129,543,0
7145,129,176,0
7146,129,198,0
7147,129,308,0
7148,129,515,0
7149,129,186,0
7150,129,28,0
7151,129,438,0
7152,129,340,0
7153,129,611,0
7154,129,789,0
7155,129,694,0
7156,129,615,0
7157,129,464,0
7158,129,840,0
7159,129,457,0
7160,129,81,0
7161,129,44,0
7162,129,362,0
7163,129,303,0
7164,129,210,0
7165,129,19,0
7166,129,21,0
7167,129,106,0
7168,129,351,0
7169,129,399,0
7170,129,160,0
7171,129,363,0
7172,129,544,0
7173,129,107,0
7174,129,557,0
7175,129,121,0
7176,129,166,0
7177,129,283,0
7178,129,422,0
7179,129,87,0
7180,129,419,0
7181,129,695,0
7182,129,214,0
7183,129,113,0
7184,129,367,0
7185,129,576,0
7186,129,203,0
7187,129,64,0
7188,129,460,0
7189,129,123,0
7190,129,231,0
7191,129,820,0
7192,129,162,0
7193,129,563,0
7194,129,285,0
7195,129,286,0
7196,129,187,0
7197,129,430,0
7198,129,116,0
7199,129,88,0
7200,129,188,0
7201,129,184,0
7202,129,105,0
7203,129,65,0
7204,129,909,0
7205,129,208,0
7206,129,86,0
7207,129,221,0
7208,129,922,0
7209,129,562,0
7210,129,473,0
7211,129,161,0
7212,129,748,0
7213,129,546,0
7214,129,282,0
7215,129,484,0
7216,129,932,0
7217,129,377,0
7218,130,130,0
7219,131,132,0
7220,131,411,0
7221,131,271,0
7222,131,87,0
7223,131,131,0
7224,131,366,0
7225,131,717,0
7226,131,83,0
7227,131,163,0
7228,131,282,0
7229,131,211,0
7230,131,58,0
7231,131,96,0
7232,131,101,0
7233,131,481,0
7234,131,57,0
7235,131,809,0
7236,131,532,0
7237,131,64,0
7238,131,586,0
7239,131,63,0
7240,131,832,0
7241,131,160,0
7242,131,249,0
7243,131,283,0
7244,131,949,0
7245,131,612,0
7246,131,950,0
7247,131,252,0
7248,131,859,0
7249,131,422,0
7250,131,55,0
7251,131,305,0
7252,131,2,0
7253,131,208,0
7254,131,552,0
7255,131,212,0
7256,131,285,0
7257,131,54,0
7258,131,698,0
7259,131,683,0
7260,131,373,0
7261,131,126,0
7262,131,646,0
7263,131,604,0
7264,131,121,0
7265,131,419,0
7266,131,82,0
7267,131,963,0
7268,131,932,0
7269,132,411,0
7270,132,132,0
7271,132,285,0
7272,132,271,0
7273,132,62,0
7274,132,166,0
7275,132,283,0
7276,132,131,0
7277,132,6,0
7278,132,305,0
7279,132,211,0
7280,132,63,0
7281,132,282,0
7282,132,16,0
7283,132,424,0
7284,132,256,0
7285,132,107,0
7286,132,532,0
7287,132,160,0
7288,132,481,0
7289,132,54,0
7290,132,158,0
7291,132,5,0
7292,132,236,0
7293,132,371,0
7294,132,106,0
7295,132,82,0
7296,132,121,0
7297,132,434,0
7298,132,552,0
7299,132,58,0
7300,132,807,0
7301,132,210,0
7302,132,242,0
7303,132,89,0
7304,132,809,0
7305,132,192,0
7306,132,142,0
7307,132,249,0
7308,132,366,0
7309,132,738,0
7310,132,243,0
7311,132,86,0
7312,132,208,0
7313,132,217,0
7314,132,252,0
7315,132,518,0
7316,132,258,0
7317,132,46,0
7318,132,405,0
7319,132,87,0
7320,132,301,0
7321,132,599,0
7322,132,949,0
7323,132,194,0
7324,132,152,0
7325,132,234,0
7326,132,859,0
7327,133,18,0
7328,133,307,0
7329,133,399,0
7330,133,167,0
7331,133,400,0
7332,133,133,0
7333,133,401,0
7334,133,232,0
7335,133,291,0
7336,133,284,0
7337,133,206,0
7338,133,402,0
7339,133,52,0
7340,133,179,0
7341,133,403,0
7342,133,51,0
7343,133,128,0
7344,133,280,0
7345,133,557,0
7346,133,41,0
7347,133,201,0
7348,133,143,0
7349,133,65,0
7350,133,568,0
7351,133,170,0
7352,133,113,0
7353,133,64,0
7354,133,493,0
7355,133,79,0
7356,133,114,0
7357,133,531,0
7358,133,256,0
7359,133,445,0
7360,133,308,0
7361,133,155,0
7362,133,107,0
7363,133,165,0
7364,133,28,0
7365,133,340,0
7366,133,129,0
7367,133,169,0
7368,133,367,0
7369,133,365,0
7370,133,168,0
7371,133,160,0
7372,133,44,0
7373,133,62,0
7374,133,183,0
7375,133,11,0
7376,133,10,0
7377,133,172,0
7378,133,93,0
7379,133,464,0
7380,133,292,0
7381,133,544,0
7382,133,14,0
7383,133,30,0
7384,133,346,0
7385,133,362,0
7386,133,166,0
7387,133,405,0
7388,133,377,0
7389,133,162,0
7390,133,60,0
7391,133,106,0
7392,133,208,0
7393,133,333,0
7394,133,581,0
7395,133,337,0
7396,133,25,0
7397,133,361,0
7398,133,27,0
7399,133,417,0
7400,133,443,0
7401,133,116,0
7402,133,261,0
7403,133,482,0
7404,133,336,0
7405,133,136,0
7406,133,39,0
7407,133,171,0
7408,133,135,0
7409,133,545,0
7410,133,547,0
7411,133,5,0
7412,133,283,0
7413,133,42,0
7414,133,142,0
7415,133,820,0
7416,133,419,0
7417,133,181,0
7418,133,600,0
7419,133,420,0
7420,134,6,0
7421,134,372,0
7422,134,553,0
7423,134,482,0
7424,134,173,0
7425,134,521,0
7426,134,598,0
7427,134,340,0
7428,134,554,0
7429,134,535,0
7430,134,133,0
7431,134,74,0
7432,134,373,0
7433,134,134,0
7434,134,5,0
7435,134,64,0
7436,134,10,0
7437,134,867,0
7438,134,523,0
7439,134,777,0
7440,134,766,0
7441,135,136,0
7442,135,135,0
7443,135,336,0
7444,135,437,0
7445,135,251,0
7446,135,96,0
7447,135,116,0
7448,135,75,0
7449,135,115,0
7450,135,337,0
7451,135,40,0
7452,135,409,0
7453,135,165,0
7454,135,62,0
7455,135,361,0
7456,135,455,0
7457,135,443,0
7458,135,338,0
7459,135,339,0
7460,135,860,0
7461,135,23,0
7462,135,5,0
7463,135,914,0
7464,136,115,0
7465,136,337,0
7466,136,135,0
7467,136,251,0
7468,136,41,0
7469,136,89,0
7470,136,464,0
7471,136,116,0
7472,136,165,0
7473,136,27,0
7474,136,437,0
7475,136,170,0
7476,136,455,0
7477,136,361,0
7478,136,169,0
7479,136,151,0
7480,136,136,0
7481,137,138,0
7482,137,137,0
7483,137,175,0
7484,137,174,0
7485,137,208,0
7486,137,57,0
7487,137,107,0
7488,137,92,0
7489,137,365,0
7490,137,520,0
7491,137,59,0
7492,137,303,0
7493,137,286,0
7494,137,301,0
7495,137,2,0
7496,137,685,0
7497,137,121,0
7498,137,63,0
7499,137,62,0
7500,137,571,0
7501,137,21,0
7502,137,22,0
7503,137,56,0
7504,137,54,0
7505,137,408,0
7506,137,281,0
7507,137,20,0
7508,137,81,0
7509,137,211,0
7510,137,665,0
7511,137,305,0
7512,137,4,0
7513,137,3,0
7514,137,815,0
7515,137,129,0
7516,137,46,0
7517,137,552,0
7518,137,329,0
7519,137,126,0
7520,137,285,0
7521,137,166,0
7522,137,420,0
7523,137,183,0
7524,137,139,0
7525,137,160,0
7526,137,194,0
7527,137,859,0
7528,137,546,0
7529,137,880,0
7530,137,812,0
7531,137,87,0
7532,137,80,0
7533,137,6,0
7534,137,252,0
7535,137,155,0
7536,137,58,0
7537,137,210,0
7538,137,371,0
7539,137,272,0
7540,137,877,0
7541,137,663,0
7542,137,679,0
7543,137,412,0
7544,137,88,0
7545,137,164,0
7546,137,298,0
7547,137,434,0
7548,138,137,0
7549,138,58,0
7550,138,211,0
7551,138,286,0
7552,138,56,0
7553,138,481,0
7554,138,409,0
7555,138,2,0
7556,138,57,0
7557,138,160,0
7558,138,305,0
7559,138,815,0
7560,138,408,0
7561,138,285,0
7562,138,63,0
7563,138,685,0
7564,138,126,0
7565,138,86,0
7566,138,54,0
7567,138,809,0
7568,138,59,0
7569,138,252,0
7570,138,4,0
7571,138,412,0
7572,138,420,0
7573,138,301,0
7574,138,3,0
7575,138,990,0
7576,138,880,0
7577,138,921,0
7578,139,140,0
7579,139,15,0
7580,139,46,0
7581,139,129,0
7582,139,445,0
7583,139,342,0
7584,139,164,0
7585,139,429,0
7586,139,139,0
7587,139,269,0
7588,139,428,0
7589,139,581,0
7590,139,446,0
7591,139,447,0
7592,139,448,0
7593,139,461,0
7594,139,45,0
7595,139,592,0
7596,139,273,0
7597,139,282,0
7598,139,124,0
7599,139,819,0
7600,139,216,0
7601,139,334,0
7602,139,107,0
7603,139,335,0
7604,139,76,0
7605,139,933,0
7606,139,541,0
7607,139,274,0
7608,140,139,0
7609,140,446,0
7610,140,447,0
7611,140,448,0
7612,140,174,0
7613,140,269,0
7614,140,5,0
7615,140,164,0
7616,140,429,0
7617,140,322,0
7618,140,428,0
7619,140,334,0
7620,140,6,0
7621,140,46,0
7622,140,15,0
7623,140,644,0
7624,140,45,0
7625,140,282,0
7626,140,592,0
7627,140,461,0
7628,140,617,0
7629,140,216,0
7630,140,819,0
7631,140,274,0
7632,140,64,0
7633,140,335,0
7634,140,140,0
7635,140,272,0
7636,140,929,0
7637,140,301,0
7638,140,735,0
7639,141,142,0
7640,141,332,0
7641,141,7,0
7642,141,430,0
7643,141,466,0
7644,141,64,0
7645,141,359,0
7646,141,529,0
7647,141,498,0
7648,141,362,0
7649,141,496,0
7650,141,674,0
7651,141,510,0
7652,141,506,0
7653,141,62,0
7654,141,44,0
7655,141,11,0
7656,141,566,0
7657,141,8,0
7658,141,86,0
7659,141,161,0
7660,141,729,0
7661,141,452,0
7662,141,12,0
7663,141,421,0
7664,141,51,0
7665,141,499,0
7666,141,213,0
7667,141,14,0
7668,141,141,0
7669,141,266,0
7670,141,504,0
7671,141,265,0
7672,141,249,0
7673,141,365,0
7674,141,19,0
7675,141,438,0
7676,141,327,0
7677,141,166,0
7678,141,431,0
7679,141,488,0
7680,141,358,0
7681,141,232,0
7682,141,6,0
7683,141,502,0
7684,141,81,0
7685,141,573,0
7686,141,9,0
7687,141,856,0
7688,141,608,0
7689,141,360,0
7690,141,661,0
7691,141,602,0
7692,141,525,0
7693,141,407,0
7694,141,533,0
7695,141,5,0
7696,141,672,0
7697,141,666,0
7698,141,293,0
7699,141,957,0
7700,141,951,0
7701,141,913,0
7702,141,420,0
7703,141,601,0
7704,141,107,0
7705,141,922,0
7706,142,355,0
7707,142,187,0
7708,142,576,0
7709,142,282,0
7710,142,450,0
7711,142,283,0
7712,142,41,0
7713,142,183,0
7714,142,366,0
7715,142,121,0
7716,142,210,0
7717,142,236,0
7718,142,23,0
7719,142,427,0
7720,142,248,0
7721,142,74,0
7722,142,254,0
7723,142,152,0
7724,142,667,0
7725,142,31,0
7726,142,353,0
7727,142,285,0
7728,142,172,0
7729,142,474,0
7730,142,163,0
7731,142,62,0
7732,142,571,0
7733,142,19,0
7734,142,226,0
7735,142,115,0
7736,142,367,0
7737,142,338,0
7738,142,83,0
7739,142,82,0
7740,142,85,0
7741,142,4,0
7742,142,820,0
7743,142,58,0
7744,142,84,0
7745,142,233,0
7746,142,393,0
7747,142,508,0
7748,142,441,0
7749,142,434,0
7750,142,340,0
7751,142,216,0
7752,142,333,0
7753,142,458,0
7754,142,80,0
7755,142,166,0
7756,142,184,0
7757,142,291,0
7758,142,467,0
7759,142,375,0
7760,142,303,0
7761,142,424,0
7762,142,165,0
7763,142,20,0
7764,142,77,0
7765,142,253,0
7766,142,756,0
7767,142,828,0
7768,142,131,0
7769,142,269,0
7770,142,180,0
7771,142,856,0
7772,142,404,0
7773,142,493,0
7774,142,153,0
7775,142,17,0
7776,142,173,0
7777,142,453,0
7778,142,147,0
7779,142,812,0
7780,142,64,0
7781,142,577,0
7782,142,106,0
7783,142,142,0
7784,142,593,0
7785,142,357,0
7786,142,418,0
7787,142,100,0
7788,142,125,0
7789,142,356,0
7790,142,747,0
7791,142,494,0
7792,142,86,0
7793,142,300,0
7794,142,896,0
7795,142,280,0
7796,142,263,0
7797,142,129,0
7798,142,45,0
7799,142,963,0
7800,142,105,0
7801,142,145,0
7802,142,160,0
7803,142,222,0
7804,142,124,0
7805,142,88,0
7806,142,859,0
7807,142,271,0
7808,142,10,0
7809,142,211,0
7810,142,81,0
7811,142,531,0
7812,142,128,0
7813,142,28,0
7814,142,133,0
7815,142,44,0
7816,142,296,0
7817,142,1,0
7818,142,783,0
7819,142,256,0
7820,142,483,0
7821,142,932,0
7822,142,597,0
7823,142,46,0
7824,142,68,0
7825,142,151,0
7826,143,143,0
7827,143,51,0
7828,143,133,0
7829,143,375,0
7830,143,484,0
7831,143,41,0
7832,143,474,0
7833,143,329,0
7834,143,478,0
7835,143,340,0
7836,143,357,0
7837,143,62,0
7838,143,419,0
7839,143,328,0
7840,143,90,0
7841,143,93,0
7842,143,290,0
7843,143,413,0
7844,143,108,0
7845,143,91,0
7846,143,548,0
7847,143,201,0
7848,143,469,0
7849,143,86,0
7850,143,166,0
7851,143,480,0
7852,143,10,0
7853,143,197,0
7854,143,326,0
7855,143,128,0
7856,143,172,0
7857,143,758,0
7858,143,325,0
7859,143,142,0
7860,143,121,0
7861,143,18,0
7862,143,82,0
7863,143,482,0
7864,143,714,0
7865,143,42,0
7866,143,405,0
7867,144,145,0
7868,144,254,0
7869,144,186,0
7870,144,492,0
7871,144,546,0
7872,144,283,0
7873,144,166,0
7874,144,433,0
7875,144,434,0
7876,144,144,0
7877,145,87,0
7878,145,252,0
7879,145,121,0
7880,145,212,0
7881,145,42,0
7882,145,427,0
7883,145,145,0
7884,145,233,0
7885,145,105,0
7886,145,546,0
7887,145,249,0
7888,145,462,0
7889,145,106,0
7890,145,571,0
7891,145,615,0
7892,145,160,0
7893,145,434,0
7894,145,474,0
7895,145,58,0
7896,145,300,0
7897,145,256,0
7898,145,303,0
7899,145,828,0
7900,145,771,0
7901,145,269,0
7902,145,518,0
7903,145,46,0
7904,145,144,0
7905,145,271,0
7906,145,170,0
7907,145,114,0
7908,145,591,0
7909,145,115,0
7910,145,188,0
7911,145,255,0
7912,145,4,0
7913,145,21,0
7914,145,393,0
7915,145,422,0
7916,145,856,0
7917,145,147,0
7918,145,832,0
7919,145,187,0
7920,145,17,0
7921,145,290,0
7922,145,166,0
7923,145,180,0
7924,145,333,0
7925,145,299,0
7926,145,239,0
7927,145,950,0
7928,145,366,0
7929,145,163,0
7930,145,283,0
7931,145,86,0
7932,145,83,0
7933,145,404,0
7934,145,999,0
7935,145,326,0
7936,145,20,0
7937,145,612,0
7938,146,147,0
7939,146,0,0
7940,146,146,0
7941,146,52,0
7942,146,67,0
7943,146,66,0
7944,146,187,0
7945,146,779,0
7946,146,1,0
7947,146,299,0
7948,146,615,0
7949,146,18,0
7950,146,81,0
7951,146,189,0
7952,146,601,0
7953,146,166,0
7954,146,316,0
7955,146,368,0
7956,146,177,0
7957,146,120,0
7958,146,21,0
7959,146,17,0
7960,146,183,0
7961,146,85,0
7962,146,160,0
7963,146,226,0
7964,146,533,0
7965,147,62,0
7966,147,249,0
7967,147,212,0
7968,147,42,0
7969,147,105,0
7970,147,152,0
7971,147,87,0
7972,147,460,0
7973,147,434,0
7974,147,189,0
7975,147,160,0
7976,147,1,0
7977,147,329,0
7978,147,85,0
7979,147,106,0
7980,147,316,0
7981,147,612,0
7982,147,424,0
7983,147,615,0
7984,147,166,0
7985,147,82,0
7986,147,121,0
7987,147,533,0
7988,147,173,0
7989,147,269,0
7990,147,233,0
7991,147,115,0
7992,147,107,0
7993,147,254,0
7994,147,546,0
7995,147,366,0
7996,147,301,0
7997,147,513,0
7998,147,644,0
7999,147,17,0
8000,147,145,0
8001,147,142,0
8002,147,13,0
8003,147,83,0
8004,147,422,0
8005,147,154,0
8006,147,155,0
8007,147,473,0
8008,147,932,0
8009,147,859,0
8010,148,149,0
8011,148,468,0
8012,148,402,0
8013,148,344,0
8014,148,191,0
8015,148,148,0
8016,148,262,0
8017,148,434,0
8018,148,377,0
8019,148,349,0
8020,148,180,0
8021,148,150,0
8022,148,401,0
8023,148,179,0
8024,148,224,0
8025,148,280,0
8026,148,225,0
8027,149,148,0
8028,149,149,0
8029,149,277,0
8030,149,284,0
8031,149,180,0
8032,149,157,0
8033,149,191,0
8034,149,344,0
8035,149,420,0
8036,149,440,0
8037,149,88,0
8038,149,64,0
8039,149,655,0
8040,149,575,0
8041,149,206,0
8042,149,160,0
8043,149,167,0
8044,149,349,0
8045,149,490,0
8046,149,621,0
8047,149,347,0
8048,149,179,0
8049,149,6,0
8050,149,381,0
8051,149,150,0
8052,149,656,0
8053,150,103,0
8054,150,150,0
8055,150,393,0
8056,150,377,0
8057,150,368,0
8058,150,104,0
8059,150,181,0
8060,150,60,0
8061,150,397,0
8062,150,250,0
8063,150,148,0
8064,150,381,0
8065,150,741,0
8066,150,191,0
8067,150,301,0
8068,150,149,0
8069,150,820,0
8070,150,295,0
8071,150,122,0
8072,150,378,0
8073,150,215,0
8074,150,179,0
8075,150,389,0
8076,151,28,0
8077,151,438,0
8078,151,35,0
8079,151,34,0
8080,151,29,0
8081,151,753,0
8082,151,39,0
8083,151,30,0
8084,151,417,0
8085,151,361,0
8086,151,367,0
8087,151,136,0
8088,151,151,0
8089,151,261,0
8090,151,748,0
8091,151,165,0
8092,151,85,0
8093,151,37,0
8094,151,655,0
8095,151,251,0
8096,151,24,0
8097,151,424,0
8098,151,494,0
8099,151,121,0
8100,151,427,0
8101,151,86,0
8102,151,23,0
8103,151,32,0
8104,151,142,0
8105,151,816,0
8106,151,27,0
8107,152,153,0
8108,152,147,0
8109,152,467,0
8110,152,62,0
8111,152,364,0
8112,152,121,0
8113,152,492,0
8114,152,212,0
8115,152,256,0
8116,152,41,0
8117,152,269,0
8118,152,365,0
8119,152,183,0
8120,152,333,0
8121,152,518,0
8122,152,433,0
8123,152,366,0
8124,152,154,0
8125,152,114,0
8126,152,283,0
8127,152,107,0
8128,152,166,0
8129,152,160,0
8130,152,340,0
8131,152,70,0
8132,152,84,0
8133,152,288,0
8134,152,116,0
8135,152,87,0
8136,152,92,0
8137,152,79,0
8138,152,431,0
8139,152,355,0
8140,152,440,0
8141,152,74,0
8142,152,612,0
8143,152,49,0
8144,152,271,0
8145,152,82,0
8146,152,115,0
8147,152,404,0
8148,152,187,0
8149,152,132,0
8150,152,21,0
8151,152,458,0
8152,152,395,0
8153,152,494,0
8154,152,86,0
8155,153,152,0
8156,153,62,0
8157,153,366,0
8158,153,107,0
8159,153,282,0
8160,153,142,0
8161,153,87,0
8162,153,212,0
8163,153,612,0
8164,153,434,0
8165,153,283,0
8166,153,256,0
8167,153,16,0
8168,153,301,0
8169,153,154,0
8170,153,121,0
8171,153,160,0
8172,153,654,0
8173,153,105,0
8174,153,333,0
8175,153,249,0
8176,153,50,0
8177,153,856,0
8178,153,23,0
8179,153,393,0
8180,153,404,0
8181,153,493,0
8182,153,83,0
8183,153,58,0
8184,153,427,0
8185,153,474,0
8186,153,180,0
8187,153,49,0
8188,153,424,0
8189,153,115,0
8190,153,173,0
8191,153,820,0
8192,153,859,0
8193,153,86,0
8194,153,166,0
8195,153,494,0
8196,153,82,0
8197,153,984,0
8198,153,932,0
8199,153,422,0
8200,153,211,0
8201,154,155,0
8202,154,87,0
8203,154,363,0
8204,154,62,0
8205,154,518,0
8206,154,173,0
8207,154,105,0
8208,154,533,0
8209,154,434,0
8210,154,647,0
8211,154,269,0
8212,154,412,0
8213,154,183,0
8214,154,654,0
8215,154,107,0
8216,154,154,0
8217,154,393,0
8218,154,422,0
8219,154,513,0
8220,154,546,0
8221,154,252,0
8222,154,209,0
8223,154,493,0
8224,154,474,0
8225,154,17,0
8226,154,114,0
8227,154,820,0
8228,154,932,0
8229,154,492,0
8230,154,106,0
8231,154,495,0
8232,154,236,0
8233,154,424,0
8234,154,954,0
8235,154,282,0
8236,154,963,0
8237,155,213,0
8238,155,215,0
8239,155,114,0
8240,155,208,0
8241,155,284,0
8242,155,285,0
8243,155,512,0
8244,155,518,0
8245,155,429,0
8246,155,470,0
8247,155,393,0
8248,155,188,0
8249,155,520,0
8250,155,154,0
8251,155,87,0
8252,155,31,0
8253,155,128,0
8254,155,495,0
8255,155,106,0
8256,155,1,0
8257,155,223,0
8258,155,211,0
8259,155,363,0
8260,155,209,0
8261,155,351,0
8262,155,46,0
8263,155,145,0
8264,155,655,0
8265,155,337,0
8266,155,420,0
8267,155,153,0
8268,155,18,0
8269,155,326,0
8270,155,81,0
8271,155,130,0
8272,155,189,0
8273,155,19,0
8274,155,301,0
8275,155,95,0
8276,155,183,0
8277,155,546,0
8278,155,855,0
8279,155,849,0
8280,155,173,0
8281,155,739,0
8282,155,221,0
8283,155,150,0
8284,155,181,0
8285,155,108,0
8286,155,187,0
8287,155,22,0
8288,155,147,0
8289,155,541,0
8290,155,589,0
8291,155,98,0
8292,155,44,0
8293,155,486,0
8294,155,236,0
8295,155,104,0
8296,155,593,0
8297,155,157,0
8298,155,377,0
8299,155,877,0
8300,156,157,0
8301,156,179,0
8302,156,191,0
8303,156,342,0
8304,156,697,0
8305,156,645,0
8306,156,377,0
8307,156,180,0
8308,156,349,0
8309,156,381,0
8310,156,232,0
8311,156,907,0
8312,156,345,0
8313,156,122,0
8314,156,906,0
8315,156,321,0
8316,156,734,0
8317,157,395,0
8318,157,191,0
8319,157,396,0
8320,157,6,0
8321,157,64,0
8322,157,377,0
8323,157,379,0
8324,157,376,0
8325,157,5,0
8326,157,397,0
8327,157,156,0
8328,157,157,0
8329,157,342,0
8330,157,345,0
8331,157,346,0
8332,157,214,0
8333,157,350,0
8334,157,351,0
8335,157,483,0
8336,157,668,0
8337,157,352,0
8338,157,61,0
8339,157,380,0
8340,157,179,0
8341,157,681,0
8342,157,178,0
8343,157,719,0
8344,157,296,0
8345,157,489,0
8346,157,388,0
8347,157,104,0
8348,157,381,0
8349,157,389,0
8350,157,392,0
8351,157,393,0
8352,157,320,0
8353,157,378,0
8354,157,103,0
8355,157,382,0
8356,157,181,0
8357,157,383,0
8358,157,283,0
8359,157,385,0
8360,157,386,0
8361,157,387,0
8362,157,390,0
8363,157,394,0
8364,157,250,0
8365,157,398,0
8366,157,368,0
8367,157,60,0
8368,157,150,0
8369,157,295,0
8370,157,308,0
8371,157,391,0
8372,157,321,0
8373,157,182,0
8374,157,344,0
8375,157,231,0
8376,157,53,0
8377,157,149,0
8378,157,128,0
8379,157,384,0
8380,157,284,0
8381,157,130,0
8382,157,174,0
8383,157,347,0
8384,157,180,0
8385,157,734,0
8386,157,278,0
8387,158,159,0
8388,158,62,0
8389,158,237,0
8390,158,209,0
8391,158,238,0
8392,158,241,0
8393,158,242,0
8394,158,599,0
8395,158,210,0
8396,158,158,0
8397,158,639,0
8398,158,107,0
